order_id,order_date,customer_id,order_revenue,order_cogs,gross_margin
ORD000436,2024-12-14,C0011,5254.62,3834.64,1419.98
ORD000437,2024-03-07,C0011,5935.06,4052.19,1882.88
ORD000438,2024-01-18,C0011,13021.41,10249.70,2771.71
ORD000439,2024-11-11,C0011,10337.84,5920.21,4417.64
ORD000440,2024-06-07,C0011,14469.92,11445.27,3024.65
ORD000441,2024-08-08,C0011,7392.71,5785.11,1607.59
ORD000442,2024-06-25,C0011,11476.44,7999.67,3476.77
ORD000443,2024-10-26,C0011,7964.60,6324.64,1639.96
ORD000444,2025-11-27,C0011,14305.77,10046.27,4259.50
ORD000445,2025-09-02,C0011,9587.66,5893.90,3693.76
ORD000446,2025-06-12,C0011,7257.67,5269.03,1988.63
ORD000447,2025-04-18,C0011,18652.35,14364.62,4287.72
ORD000448,2025-10-16,C0011,8247.62,6454.27,1793.35
ORD000449,2025-01-22,C0011,11130.82,7703.80,3427.03
ORD000450,2025-03-03,C0011,14303.90,10670.35,3633.56
ORD000451,2025-11-15,C0011,10791.82,7834.51,2957.31
ORD000452,2025-03-02,C0011,18022.39,12478.55,5543.85
ORD000453,2025-07-02,C0011,15904.05,10173.04,5731.00
ORD000454,2025-07-04,C0011,16356.99,12842.25,3514.74
ORD000455,2025-10-20,C0011,10986.13,6137.69,4848.44
ORD000456,2025-09-17,C0011,11286.83,8583.93,2702.90
ORD000457,2025-05-01,C0011,15278.72,9206.50,6072.22
ORD000458,2025-04-21,C0011,7326.60,4899.33,2427.28
ORD000459,2026-10-07,C0011,15577.23,11412.61,4164.62
ORD000460,2026-05-06,C0011,12819.65,7110.18,5709.48
ORD000461,2026-02-21,C0011,6938.73,4951.88,1986.85
ORD000462,2026-08-28,C0011,12351.11,9056.04,3295.06
ORD000463,2026-03-28,C0011,10333.05,7830.25,2502.80
ORD000464,2026-06-07,C0011,8704.25,5343.26,3360.99
ORD000465,2026-12-04,C0011,8957.50,6123.82,2833.68
ORD000466,2026-06-02,C0011,9809.55,7649.77,2159.78
ORD000467,2026-02-16,C0011,7506.17,4314.85,3191.32
ORD000468,2026-10-10,C0011,13409.55,8276.45,5133.10
ORD000469,2026-06-20,C0011,6053.32,4647.89,1405.43
ORD000470,2026-01-20,C0011,7520.36,5140.80,2379.56
ORD000471,2026-02-08,C0011,8802.52,6921.48,1881.03
ORD000472,2026-12-13,C0011,6016.62,4434.42,1582.21
ORD000473,2026-07-01,C0011,15361.15,8563.54,6797.61
ORD000474,2026-03-09,C0011,14877.77,11199.52,3678.25
ORD000475,2026-05-13,C0011,8202.98,5692.55,2510.43
ORD000476,2026-08-13,C0011,6281.50,3918.99,2362.51
ORD000477,2026-09-23,C0011,12854.21,7098.51,5755.70
ORD000478,2026-11-25,C0011,12374.61,7458.47,4916.14
ORD000479,2024-10-12,C0012,16786.19,11780.20,5005.98
ORD000480,2024-10-11,C0012,6204.64,3424.95,2779.70
ORD000481,2024-01-04,C0012,13939.07,9315.15,4623.92
ORD000482,2024-02-13,C0012,15272.01,9344.60,5927.42
ORD000483,2024-10-17,C0012,13988.15,10390.84,3597.32
ORD000484,2024-01-05,C0012,7819.71,4616.38,3203.32
ORD000485,2024-12-08,C0012,9305.46,5886.42,3419.04
ORD000486,2024-06-05,C0012,9451.35,7526.58,1924.77
ORD000487,2024-03-17,C0012,9080.03,6050.10,3029.93
ORD000488,2024-08-18,C0012,17572.35,14008.98,3563.37
ORD000489,2025-01-11,C0012,6812.78,4883.66,1929.12
ORD000490,2025-08-18,C0012,6399.43,5116.32,1283.11
ORD000491,2025-12-09,C0012,13331.47,8707.48,4623.99
ORD000492,2025-04-26,C0012,14373.27,10593.05,3780.22
ORD000493,2025-07-07,C0012,10173.36,5660.25,4513.11
ORD000494,2025-06-16,C0012,13947.23,11040.38,2906.85
ORD000495,2025-09-01,C0012,11070.97,8257.71,2813.26
ORD000496,2025-08-28,C0012,11317.35,7512.68,3804.66
ORD000497,2025-03-02,C0012,5109.31,2832.36,2276.95
ORD000498,2025-09-22,C0012,9809.98,7789.57,2020.41
ORD000499,2025-03-10,C0012,5010.35,3294.37,1715.99
ORD000500,2025-09-18,C0012,7291.51,4848.40,2443.11
ORD000501,2025-10-10,C0012,12531.05,8887.77,3643.28
ORD000502,2025-08-03,C0012,9043.19,5560.30,3482.89
ORD000503,2025-10-17,C0012,9860.39,6172.89,3687.50
ORD000504,2026-07-17,C0012,8880.67,5223.42,3657.25
ORD000505,2026-06-17,C0012,11194.36,8153.21,3041.15
ORD000506,2026-09-27,C0012,17664.25,13727.06,3937.19
ORD000507,2026-12-01,C0012,20414.67,14395.56,6019.11
ORD000508,2026-03-02,C0012,10260.57,7019.56,3241.01
ORD000509,2026-08-01,C0012,12222.67,6732.75,5489.92
ORD000510,2026-02-02,C0012,9570.45,7419.87,2150.59
ORD000511,2026-05-12,C0012,18302.80,12187.33,6115.47
ORD000512,2026-12-19,C0012,15193.01,8707.05,6485.96
ORD000513,2026-01-23,C0012,21597.43,12517.79,9079.64
ORD000514,2026-11-08,C0012,20568.51,15758.51,4810.00
ORD000515,2026-10-16,C0012,12129.37,9386.11,2743.26
ORD000516,2026-04-06,C0012,9724.98,7361.40,2363.58
ORD000517,2026-04-09,C0012,10412.56,7652.06,2760.51
ORD000518,2026-12-03,C0012,11491.05,7860.92,3630.13
ORD000519,2024-06-09,C0013,5777.32,3916.08,1861.24
ORD000520,2024-11-13,C0013,6163.32,3921.93,2241.39
ORD000521,2024-12-20,C0013,13807.86,10848.47,2959.39
ORD000522,2024-02-21,C0013,11316.74,8587.13,2729.61
ORD000523,2024-05-05,C0013,5981.27,3832.07,2149.21
ORD000524,2024-11-05,C0013,14901.05,10126.00,4775.05
ORD000525,2024-02-18,C0013,9192.27,7242.50,1949.77
ORD000526,2024-04-20,C0013,13856.57,9133.07,4723.50
ORD000527,2024-07-26,C0013,9718.77,7194.80,2523.97
ORD000528,2024-04-06,C0013,11830.21,9366.65,2463.56
ORD000529,2025-09-26,C0013,5531.73,3184.54,2347.19
ORD000530,2025-09-18,C0013,5152.38,2895.58,2256.80
ORD000531,2025-02-14,C0013,11002.75,8036.42,2966.33
ORD000532,2025-01-18,C0013,7837.15,5283.62,2553.53
ORD000533,2025-08-04,C0013,6012.80,4329.99,1682.81
ORD000534,2025-07-17,C0013,6088.08,4260.88,1827.20
ORD000535,2025-03-26,C0013,5630.99,4203.51,1427.48
ORD000536,2025-02-05,C0013,4156.31,2872.54,1283.78
ORD000537,2025-03-09,C0013,10893.28,6522.83,4370.45
ORD000538,2025-02-11,C0013,10326.09,5813.00,4513.09
ORD000539,2025-06-10,C0013,6979.41,5525.57,1453.84
ORD000540,2025-04-16,C0013,6743.61,5094.10,1649.51
ORD000541,2025-02-04,C0013,3910.78,2428.34,1482.44
ORD000542,2025-10-28,C0013,9028.04,6349.47,2678.58
ORD000543,2025-11-26,C0013,10130.82,6949.64,3181.18
ORD000544,2025-10-20,C0013,6103.32,3876.39,2226.93
ORD000545,2025-02-16,C0013,4396.86,3429.48,967.38
ORD000546,2025-04-26,C0013,8766.65,5150.49,3616.16
ORD000547,2026-09-21,C0013,17021.11,10236.65,6784.46
ORD000548,2026-10-22,C0013,18340.52,10980.80,7359.71
ORD000549,2026-02-27,C0013,9547.72,6438.21,3109.51
ORD000550,2026-11-01,C0013,17309.12,10554.02,6755.10
ORD000551,2026-08-14,C0013,15289.65,10032.29,5257.36
ORD000552,2026-01-14,C0013,19309.40,10919.17,8390.23
ORD000553,2026-02-12,C0013,18113.40,11282.79,6830.60
ORD000554,2026-10-27,C0013,12753.12,9664.07,3089.05
ORD000555,2026-05-16,C0013,14372.06,8441.38,5930.69
ORD000556,2026-07-16,C0013,9638.84,5695.13,3943.70
ORD000557,2026-05-14,C0013,15412.77,10516.55,4896.22
ORD000558,2026-07-15,C0013,14053.35,8507.79,5545.56
ORD000559,2026-08-02,C0013,7197.99,5482.24,1715.75
ORD000560,2026-02-06,C0013,15430.54,8655.93,6774.61
ORD000561,2026-08-13,C0013,19377.18,12192.06,7185.12
ORD000562,2026-01-11,C0013,14955.18,11421.25,3533.93
ORD000563,2024-05-01,C0014,8008.13,5636.08,2372.05
ORD000564,2024-03-19,C0014,5143.94,3460.37,1683.57
ORD000565,2024-05-21,C0014,8407.81,5863.74,2544.07
ORD000566,2024-10-03,C0014,7873.87,5497.64,2376.23
ORD000567,2024-09-05,C0014,5226.36,3545.74,1680.61
ORD000568,2024-12-07,C0014,5052.88,3400.84,1652.05
ORD000569,2024-02-05,C0014,9335.50,5708.24,3627.26
ORD000570,2024-11-20,C0014,7598.57,4388.28,3210.29
ORD000571,2024-04-05,C0014,8646.80,6459.29,2187.51
ORD000572,2024-09-21,C0014,9492.76,5370.90,4121.86
ORD000573,2024-09-25,C0014,10855.91,8131.67,2724.24
ORD000574,2024-06-08,C0014,7274.62,5399.26,1875.36
ORD000575,2024-06-25,C0014,10262.99,6114.04,4148.95
ORD000576,2025-10-15,C0014,27927.87,16770.24,11157.63
ORD000577,2025-07-09,C0014,13359.42,7349.24,6010.18
ORD000578,2025-01-26,C0014,23275.66,18420.95,4854.71
ORD000579,2025-01-11,C0014,26863.81,14966.44,11897.38
ORD000580,2025-07-01,C0014,14849.58,10910.35,3939.23
ORD000581,2025-04-09,C0014,9867.43,5699.24,4168.19
ORD000582,2025-12-23,C0014,23603.52,18517.97,5085.55
ORD000583,2025-06-18,C0014,21896.37,14423.55,7472.82
ORD000584,2025-04-13,C0014,9703.47,6150.05,3553.42
ORD000585,2025-07-07,C0014,13098.03,8413.71,4684.31
ORD000586,2026-11-25,C0014,12657.36,8522.46,4134.91
ORD000587,2026-03-07,C0014,7759.60,6144.67,1614.93
ORD000588,2026-08-26,C0014,5971.86,3679.85,2292.01
ORD000589,2026-07-28,C0014,8557.83,4862.85,3694.97
ORD000590,2026-03-15,C0014,8158.05,5043.75,3114.30
ORD000591,2026-03-27,C0014,5207.37,3855.44,1351.93
ORD000592,2026-09-17,C0014,13278.22,9422.98,3855.23
ORD000593,2026-03-15,C0014,10571.98,6023.31,4548.68
ORD000594,2026-12-24,C0014,13194.19,9472.75,3721.45
ORD000595,2026-03-22,C0014,14769.96,8814.96,5955.00
ORD000596,2026-08-06,C0014,8112.72,6175.01,1937.71
ORD000597,2026-11-05,C0014,13305.29,7554.75,5750.54
ORD000598,2026-07-01,C0014,14628.87,10533.76,4095.12
ORD000599,2026-09-27,C0014,12746.26,7126.95,5619.31
ORD000600,2026-12-19,C0014,7002.00,4348.79,2653.21
ORD000601,2026-02-12,C0014,8473.20,4788.76,3684.45
ORD000602,2026-11-04,C0014,13268.84,7488.47,5780.37
ORD000603,2026-10-15,C0014,8302.42,5574.17,2728.25
ORD000604,2026-12-26,C0014,15193.46,10695.55,4497.91
ORD000605,2026-08-11,C0014,9084.36,5818.47,3265.89
ORD000606,2026-05-16,C0014,8623.96,4863.12,3760.85
ORD000607,2026-03-01,C0014,6701.80,4993.87,1707.93
ORD000608,2026-11-05,C0014,8111.23,5260.81,2850.42
ORD000609,2026-01-27,C0014,7687.63,5827.87,1859.76
ORD000610,2024-11-26,C0015,7031.57,4359.75,2671.82
ORD000611,2024-01-21,C0015,8106.61,6304.04,1802.57
ORD000612,2024-04-17,C0015,3605.33,2218.20,1387.12
ORD000613,2024-04-18,C0015,8192.11,5927.74,2264.36
ORD000614,2024-01-16,C0015,5388.06,3463.99,1924.08
ORD000615,2024-03-21,C0015,4802.29,3067.39,1734.90
ORD000616,2024-10-03,C0015,7761.08,4841.21,2919.87
ORD000617,2024-06-09,C0015,5318.56,3971.89,1346.66
ORD000618,2024-03-21,C0015,6646.02,5206.79,1439.23
ORD000619,2024-06-23,C0015,5313.72,3081.86,2231.86
ORD000620,2024-08-05,C0015,5243.27,3075.83,2167.44
ORD000621,2024-06-02,C0015,7104.62,5327.71,1776.92
ORD000622,2024-01-18,C0015,4578.54,3129.58,1448.96
ORD000623,2024-01-04,C0015,9884.35,7846.85,2037.50
ORD000624,2025-04-07,C0015,25970.30,16251.87,9718.43
ORD000625,2025-03-15,C0015,16742.47,10886.01,5856.46
ORD000626,2025-06-23,C0015,32192.39,22316.34,9876.05
ORD000627,2025-07-28,C0015,24958.21,15314.06,9644.15
ORD000628,2026-09-25,C0015,8950.84,6503.62,2447.22
ORD000629,2026-06-16,C0015,7130.42,4877.88,2252.54
ORD000630,2026-08-12,C0015,3614.73,2747.82,866.90
ORD000631,2026-04-02,C0015,3804.97,2925.21,879.76
ORD000632,2026-09-11,C0015,7199.27,5206.27,1993.00
ORD000633,2026-04-16,C0015,6569.05,4596.37,1972.68
ORD000634,2026-02-15,C0015,8022.56,6342.56,1680.00
ORD000635,2026-08-13,C0015,7694.00,4479.19,3214.82
ORD000636,2026-04-12,C0015,9982.74,5659.13,4323.62
ORD000637,2026-12-08,C0015,4268.07,2871.27,1396.80
ORD000638,2026-07-18,C0015,6730.07,4792.61,1937.46
ORD000639,2026-07-07,C0015,9334.83,6014.88,3319.95
ORD000640,2026-11-05,C0015,4502.12,2716.29,1785.83
ORD000641,2026-08-21,C0015,4720.11,2649.76,2070.36
ORD000642,2026-11-21,C0015,5631.12,4183.77,1447.35
ORD000643,2026-02-16,C0015,5832.71,3470.52,2362.19
ORD000644,2026-09-05,C0015,7709.20,5844.50,1864.69
ORD000645,2026-11-18,C0015,10164.30,7973.76,2190.54
ORD000646,2026-07-09,C0015,7814.10,4891.09,2923.01
ORD000647,2026-08-15,C0015,7079.57,4124.12,2955.44
ORD000648,2026-06-25,C0015,7221.56,5244.31,1977.25
ORD000649,2024-12-24,C0016,40633.20,29591.96,11041.24
ORD000650,2024-12-18,C0016,44936.80,34033.03,10903.76
ORD000651,2024-03-23,C0016,38324.49,28039.00,10285.50
ORD000652,2024-05-20,C0016,51578.03,36735.58,14842.45
ORD000653,2025-05-26,C0016,5110.87,3742.05,1368.82
ORD000654,2025-02-20,C0016,6814.55,4581.21,2233.34
ORD000655,2025-04-16,C0016,6438.43,4259.07,2179.36
ORD000656,2025-02-26,C0016,5684.53,3439.19,2245.34
ORD000657,2025-08-16,C0016,4597.36,2868.32,1729.04
ORD000658,2025-08-05,C0016,3798.93,2599.34,1199.58
ORD000659,2025-02-05,C0016,9236.14,5688.76,3547.38
ORD000660,2025-02-19,C0016,8205.10,4924.30,3280.81
ORD000661,2025-03-15,C0016,8137.70,4606.47,3531.23
ORD000662,2025-09-28,C0016,3999.63,2221.20,1778.43
ORD000663,2025-01-19,C0016,6058.41,4411.37,1647.03
ORD000664,2025-06-28,C0016,3597.40,2647.10,950.30
ORD000665,2025-03-06,C0016,7445.61,5445.26,2000.35
ORD000666,2025-12-04,C0016,3997.77,2507.70,1490.07
ORD000667,2025-09-15,C0016,4523.02,3572.85,950.17
ORD000668,2025-08-14,C0016,9113.46,5291.67,3821.79
ORD000669,2025-03-09,C0016,5275.23,3084.13,2191.10
ORD000670,2025-06-06,C0016,3738.18,2879.51,858.67
ORD000671,2025-02-12,C0016,7510.69,5373.00,2137.69
ORD000672,2025-05-10,C0016,7994.70,6307.45,1687.26
ORD000673,2025-10-25,C0016,8942.46,5034.98,3907.48
ORD000674,2025-11-12,C0016,8882.82,6388.81,2494.01
ORD000675,2025-07-13,C0016,3938.09,2348.79,1589.30
ORD000676,2026-02-17,C0016,26524.20,16017.40,10506.79
ORD000677,2026-12-11,C0016,22384.23,13649.39,8734.84
ORD000678,2026-11-22,C0016,24254.61,15284.08,8970.53
ORD000679,2026-09-24,C0016,11430.50,8320.96,3109.54
ORD000680,2026-04-13,C0016,10596.47,6401.64,4194.83
ORD000681,2026-10-21,C0016,17733.04,13397.07,4335.97
ORD000682,2026-02-05,C0016,10899.25,6015.64,4883.61
ORD000683,2026-08-25,C0016,13838.21,10654.96,3183.25
ORD000684,2026-06-11,C0016,15102.65,9855.46,5247.18
ORD000685,2026-11-16,C0016,22843.48,12918.77,9924.71
ORD000686,2026-08-11,C0016,26498.96,17078.62,9420.34
ORD000687,2026-12-06,C0016,22306.92,15312.92,6993.99
ORD000688,2026-11-04,C0016,16631.15,13114.11,3517.04
ORD000689,2026-11-01,C0016,18916.18,13197.40,5718.79
ORD000690,2026-05-22,C0016,14390.23,11082.79,3307.43
ORD000691,2024-10-05,C0017,10058.13,6556.53,3501.59
ORD000692,2024-03-14,C0017,7581.19,5099.84,2481.35
ORD000693,2024-09-01,C0017,7265.02,4430.95,2834.07
ORD000694,2024-12-26,C0017,5608.31,3362.66,2245.65
ORD000695,2024-06-24,C0017,8841.84,6848.59,1993.25
ORD000696,2024-05-02,C0017,8840.32,5907.82,2932.51
ORD000697,2024-11-20,C0017,10392.66,7041.37,3351.29
ORD000698,2024-02-07,C0017,6521.25,5008.58,1512.68
ORD000699,2024-02-14,C0017,6418.43,4569.41,1849.02
ORD000700,2024-12-03,C0017,10728.75,6035.77,4692.97
ORD000701,2024-12-02,C0017,7054.13,4212.24,2841.89
ORD000702,2024-09-18,C0017,3853.90,3004.54,849.36
ORD000703,2025-10-20,C0017,9451.25,6734.56,2716.69
ORD000704,2025-09-11,C0017,7838.38,5644.37,2194.00
ORD000705,2025-07-26,C0017,10196.25,8079.25,2117.00
ORD000706,2025-01-13,C0017,6205.17,4544.20,1660.97
ORD000707,2025-04-13,C0017,7421.07,4679.10,2741.96
ORD000708,2025-04-28,C0017,5028.02,3391.78,1636.24
ORD000709,2025-10-10,C0017,3822.86,3029.44,793.42
ORD000710,2025-01-16,C0017,3901.71,2532.95,1368.75
ORD000711,2025-10-17,C0017,4225.67,2497.78,1727.90
ORD000712,2025-12-08,C0017,4602.98,2954.10,1648.88
ORD000713,2025-02-07,C0017,6370.69,4566.54,1804.15
ORD000714,2025-08-09,C0017,9966.74,5929.82,4036.92
ORD000715,2025-06-03,C0017,7725.32,4661.82,3063.50
ORD000716,2025-06-07,C0017,5079.96,3394.71,1685.25
ORD000717,2025-02-02,C0017,4720.14,2748.52,1971.62
ORD000718,2026-01-13,C0017,5858.45,3764.24,2094.21
ORD000719,2026-07-16,C0017,3651.74,2764.63,887.11
ORD000720,2026-12-01,C0017,8172.65,5329.59,2843.05
ORD000721,2026-08-23,C0017,4606.96,3125.13,1481.83
ORD000722,2026-05-09,C0017,6472.61,4609.16,1863.45
ORD000723,2026-05-03,C0017,7799.86,4914.49,2885.36
ORD000724,2026-02-18,C0017,7518.78,5564.51,1954.27
ORD000725,2026-03-16,C0017,5673.09,3753.15,1919.94
ORD000726,2026-03-17,C0017,4626.42,3678.03,948.40
ORD000727,2026-02-11,C0017,8189.13,4583.07,3606.05
ORD000728,2026-11-12,C0017,6989.69,4268.98,2720.71
ORD000729,2026-12-12,C0017,4681.11,3065.35,1615.76
ORD000730,2026-12-06,C0017,6544.49,4178.04,2366.45
ORD000731,2026-02-01,C0017,4343.37,2590.11,1753.26
ORD000732,2026-08-25,C0017,3932.04,2788.75,1143.29
ORD000733,2026-06-22,C0017,9588.52,5799.65,3788.86
ORD000734,2026-12-14,C0017,4744.11,3312.75,1431.36
ORD000735,2026-04-26,C0017,9474.70,5626.65,3848.04
ORD000736,2026-06-05,C0017,8571.71,6820.45,1751.27
ORD000737,2026-06-26,C0017,7794.82,5075.96,2718.86
ORD000738,2026-09-08,C0017,9065.50,6660.91,2404.59
ORD000739,2024-01-22,C0018,6028.27,3472.79,2555.48
ORD000740,2024-11-01,C0018,5471.84,3768.37,1703.46
ORD000741,2024-07-14,C0018,7865.43,4776.15,3089.28
ORD000742,2024-03-09,C0018,12029.14,9622.89,2406.26
ORD000743,2024-10-24,C0018,12528.54,6927.72,5600.82
ORD000744,2024-07-15,C0018,7758.08,5768.99,1989.09
ORD000745,2024-03-26,C0018,5531.47,3777.55,1753.92
ORD000746,2024-08-25,C0018,6843.93,4033.93,2809.99
ORD000747,2025-03-04,C0018,11513.56,8022.50,3491.06
ORD000748,2025-06-17,C0018,16905.23,13068.40,3836.84
ORD000749,2025-09-08,C0018,10659.99,7546.21,3113.78
ORD000750,2025-03-21,C0018,13880.75,7973.45,5907.30
ORD000751,2025-12-07,C0018,13915.45,10941.72,2973.73
ORD000752,2025-06-07,C0018,9973.68,6083.91,3889.77
ORD000753,2025-10-07,C0018,9789.01,7676.46,2112.55
ORD000754,2026-05-15,C0018,9494.88,6660.03,2834.85
ORD000755,2026-09-18,C0018,6792.23,5300.00,1492.23
ORD000756,2026-10-21,C0018,8319.79,5345.46,2974.33
ORD000757,2026-12-22,C0018,8410.32,5718.24,2692.08
ORD000758,2026-04-13,C0018,11850.07,9290.81,2559.25
ORD000759,2026-09-25,C0018,6816.77,4003.47,2813.30
ORD000760,2026-08-14,C0018,6129.00,4151.26,1977.74
ORD000761,2026-06-21,C0018,11916.14,7429.08,4487.06
ORD000762,2026-06-19,C0018,14062.54,10778.60,3283.94
ORD000763,2026-07-27,C0018,8807.41,6655.85,2151.56
ORD000764,2026-03-26,C0018,5217.28,3378.65,1838.62
ORD000765,2024-06-24,C0019,13300.87,8411.03,4889.85
ORD000766,2024-11-14,C0019,9619.50,5666.44,3953.05
ORD000767,2024-04-06,C0019,6257.10,4732.93,1524.17
ORD000768,2024-06-15,C0019,8439.41,6662.99,1776.42
ORD000769,2024-11-22,C0019,7502.51,4980.16,2522.35
ORD000770,2024-03-03,C0019,7023.69,4655.67,2368.02
ORD000771,2024-06-17,C0019,14556.64,9659.75,4896.89
ORD000772,2024-01-20,C0019,14036.94,8798.45,5238.49
ORD000773,2024-08-02,C0019,10396.13,7485.28,2910.86
ORD000774,2024-04-21,C0019,9727.83,5542.45,4185.38
ORD000775,2024-04-25,C0019,8528.68,6359.96,2168.72
ORD000776,2025-09-02,C0019,7564.16,5431.96,2132.20
ORD000777,2025-02-06,C0019,7112.48,4744.05,2368.43
ORD000778,2025-06-10,C0019,6236.83,4408.20,1828.63
ORD000779,2025-05-08,C0019,3209.20,1894.32,1314.88
ORD000780,2025-08-20,C0019,8310.77,6247.94,2062.83
ORD000781,2025-03-06,C0019,6355.35,4396.34,1959.02
ORD000782,2025-07-26,C0019,7050.71,4894.95,2155.76
ORD000783,2025-06-15,C0019,7079.18,5467.14,1612.03
ORD000784,2025-06-04,C0019,4142.67,2828.66,1314.01
ORD000785,2025-01-03,C0019,3545.10,2490.55,1054.55
ORD000786,2025-04-19,C0019,4129.05,2302.44,1826.62
ORD000787,2025-03-26,C0019,8303.70,5182.75,3120.95
ORD000788,2025-11-28,C0019,6739.51,5359.05,1380.46
ORD000789,2025-02-04,C0019,4234.21,2641.26,1592.94
ORD000790,2025-08-06,C0019,6178.80,4168.23,2010.57
ORD000791,2025-08-28,C0019,4452.04,3364.27,1087.77
ORD000792,2025-08-01,C0019,6493.65,3971.70,2521.96
ORD000793,2025-06-24,C0019,4580.04,2626.40,1953.64
ORD000794,2025-01-18,C0019,2972.28,2191.59,780.68
ORD000795,2025-12-15,C0019,5043.46,3045.22,1998.24
ORD000796,2025-03-23,C0019,7438.35,4301.24,3137.11
ORD000797,2025-11-21,C0019,3856.45,2727.16,1129.30
ORD000798,2025-05-18,C0019,6942.10,4216.14,2725.96
ORD000799,2026-03-05,C0019,5475.38,3683.22,1792.16
ORD000800,2026-12-15,C0019,9329.20,6337.84,2991.36
ORD000801,2026-08-24,C0019,8774.75,5119.15,3655.60
ORD000802,2026-10-01,C0019,4400.92,3485.07,915.85
ORD000803,2026-04-23,C0019,11589.26,6997.32,4591.94
ORD000804,2026-03-15,C0019,4472.79,2924.21,1548.59
ORD000805,2026-05-23,C0019,7124.67,4312.96,2811.71
ORD000806,2026-07-19,C0019,6370.24,4677.89,1692.35
ORD000807,2026-06-13,C0019,10269.06,7843.71,2425.35
ORD000808,2026-03-07,C0019,11616.33,8533.70,3082.63
ORD000809,2026-09-22,C0019,4678.47,2861.17,1817.30
ORD000810,2026-01-17,C0019,11890.20,7393.26,4496.94
ORD000811,2026-11-18,C0019,8818.09,5106.97,3711.12
ORD000812,2026-04-10,C0019,11051.45,6967.44,4084.01
ORD000813,2026-04-21,C0019,6451.01,3890.12,2560.89
ORD000814,2026-05-19,C0019,10006.45,6217.84,3788.62
ORD000815,2026-01-01,C0019,8789.93,6722.25,2067.69
ORD000816,2026-10-28,C0019,11627.03,8377.20,3249.83
ORD000817,2026-12-03,C0019,8965.10,5009.25,3955.85
ORD000818,2026-08-16,C0019,9764.43,6450.70,3313.73
ORD000819,2026-09-11,C0019,7302.74,4356.63,2946.11
ORD000820,2026-06-23,C0019,7886.28,4777.74,3108.53
ORD000821,2024-09-13,C0020,13601.52,9142.21,4459.31
ORD000822,2024-07-18,C0020,17515.73,12100.89,5414.84
ORD000823,2024-06-16,C0020,17636.63,11249.48,6387.15
ORD000824,2024-05-28,C0020,7444.07,5699.30,1744.77
ORD000825,2024-07-21,C0020,7893.76,5375.77,2517.99
ORD000826,2024-03-26,C0020,11211.44,6248.68,4962.76
ORD000827,2024-07-24,C0020,14743.74,11363.77,3379.96
ORD000828,2025-11-21,C0020,6957.79,5361.19,1596.60
ORD000829,2025-01-20,C0020,10742.78,7567.10,3175.67
ORD000830,2025-05-19,C0020,8927.84,5017.30,3910.54
ORD000831,2025-11-09,C0020,8228.04,4623.58,3604.46
ORD000832,2025-12-20,C0020,10431.68,7978.43,2453.25
ORD000833,2025-02-25,C0020,7759.48,5682.82,2076.66
ORD000834,2025-10-21,C0020,16309.14,12771.17,3537.97
ORD000835,2025-09-20,C0020,16304.32,9511.78,6792.53
ORD000836,2025-06-20,C0020,9308.25,6744.83,2563.42
ORD000837,2025-09-02,C0020,13609.20,10584.05,3025.15
ORD000838,2026-10-04,C0020,22235.76,17045.35,5190.42
ORD000839,2026-04-12,C0020,32704.81,18025.21,14679.59
ORD000840,2026-09-14,C0020,16285.44,9743.14,6542.29
ORD000841,2026-04-28,C0020,21915.81,13905.36,8010.45
ORD000842,2026-02-05,C0020,28715.72,18118.62,10597.10
ORD000843,2026-12-18,C0020,31808.17,21437.18,10370.99
ORD000844,2024-12-02,C0021,8181.56,5912.10,2269.46
ORD000845,2024-01-12,C0021,5846.37,4206.22,1640.15
ORD000846,2024-07-08,C0021,5747.28,3239.46,2507.82
ORD000847,2024-11-01,C0021,6406.42,4576.19,1830.22
ORD000848,2024-09-16,C0021,4996.33,2947.17,2049.16
ORD000849,2024-10-03,C0021,3287.18,2281.21,1005.98
ORD000850,2024-12-25,C0021,5087.73,3034.89,2052.84
ORD000851,2024-02-24,C0021,3761.30,2104.77,1656.54
ORD000852,2024-10-27,C0021,8058.75,5705.75,2353.00
ORD000853,2024-07-26,C0021,5419.47,3714.84,1704.63
ORD000854,2024-05-25,C0021,4214.45,3052.89,1161.56
ORD000855,2024-07-26,C0021,6768.49,4510.58,2257.91
ORD000856,2024-08-27,C0021,7898.07,5921.63,1976.44
ORD000857,2024-02-12,C0021,8731.55,5337.02,3394.53
ORD000858,2025-07-20,C0021,27584.01,18984.05,8599.96
ORD000859,2025-03-19,C0021,34744.90,22277.75,12467.16
ORD000860,2025-04-06,C0021,32350.46,18852.35,13498.10
ORD000861,2025-08-04,C0021,31025.33,23461.06,7564.27
ORD000862,2025-12-02,C0021,18225.36,11721.08,6504.28
ORD000863,2025-12-13,C0021,12486.81,9611.57,2875.24
ORD000864,2026-07-12,C0021,16658.79,12912.13,3746.66
ORD000865,2026-06-14,C0021,15360.87,11252.06,4108.81
ORD000866,2026-12-19,C0021,8493.05,5284.58,3208.47
ORD000867,2026-10-14,C0021,17845.83,10079.11,7766.73
ORD000868,2026-11-20,C0021,10607.69,6089.32,4518.37
ORD000869,2026-07-18,C0021,12133.12,7625.65,4507.47
ORD000870,2026-01-14,C0021,17367.67,10153.59,7214.09
ORD000871,2026-11-21,C0021,13040.55,9024.60,4015.95
