order_id,order_date,customer_id,order_revenue,order_cogs,gross_margin
O000875,2023-12-26,C0033,23538.25,14698.11,8840.14
O000876,2024-02-29,C0033,22316.88,13726.11,8590.77
O000877,2024-07-02,C0033,6397.95,4174.16,2223.78
O000878,2024-05-31,C0033,40289.15,27756.87,12532.28
O000879,2023-07-04,C0033,24634.06,16645.87,7988.18
O000880,2023-11-22,C0033,27209.7,18459.59,8750.11
O000881,2025-09-03,C0033,126037.36,84502.82,41534.54
O000882,2025-04-09,C0033,60839.44,44103.43,16736.01
O000883,2025-11-29,C0033,74351.55,53123.06,21228.49
O000884,2025-03-17,C0033,117913.03,77875.86,40037.17
O000885,2024-06-27,C0033,71863.73,49111.05,22752.68
O000886,2026-01-21,C0033,59821.87,41941.66,17880.21
O000887,2025-07-22,C0033,58680.76,40960.06,17720.71
O000888,2023-07-28,C0033,18033.55,11829.53,6204.03
O000889,2023-11-21,C0033,4075.8,2963.01,1112.79
O000890,2024-04-17,C0033,27776.52,20796.18,6980.33
O000891,2024-11-20,C0033,38472.28,24005.11,14467.16
O000892,2024-10-27,C0033,40546.72,24342.29,16204.43
O000893,2024-06-09,C0033,328.55,191.12,137.43
O000894,2024-04-10,C0034,473.08,392.31,80.77
O000895,2025-10-03,C0034,63870.23,48187.86,15682.37
O000896,2025-09-12,C0034,9355.44,7969.02,1386.43
O000897,2023-06-03,C0034,49227.85,40142.81,9085.04
O000898,2023-12-17,C0034,77098.48,61155.49,15942.99
O000899,2023-08-09,C0034,25210.7,18632.15,6578.55
O000900,2025-06-17,C0034,23303.97,16485.45,6818.53
O000901,2025-11-05,C0034,40859.87,30868.98,9990.89
O000902,2024-07-22,C0034,27550.48,20623.84,6926.64
O000903,2024-03-16,C0034,23198.86,17375.39,5823.46
O000904,2024-01-23,C0034,25225.96,18334.46,6891.51
O000905,2025-02-01,C0034,19223.21,14294.37,4928.84
O000906,2025-05-10,C0034,41704.18,34938.61,6765.57
O000907,2023-07-13,C0034,68110.83,52082.01,16028.82
O000908,2023-04-13,C0034,34215.91,26856.71,7359.2
O000909,2025-07-27,C0034,75772.05,57178.91,18593.14
O000910,2025-05-19,C0035,30428.83,24930.88,5497.95
O000911,2024-07-19,C0035,53972.86,38649.0,15323.86
O000912,2024-09-07,C0035,2821.13,2194.76,626.37
O000913,2025-06-05,C0035,103.03,83.5,19.53
O000914,2024-03-25,C0035,17210.94,12185.24,5025.7
O000915,2024-06-12,C0035,22886.84,15906.79,6980.05
O000916,2024-02-02,C0035,11263.35,8340.5,2922.85
O000917,2024-01-18,C0035,64053.26,47970.36,16082.91
O000918,2023-12-26,C0035,31297.83,27017.28,4280.55
O000919,2025-10-20,C0035,49304.69,38500.2,10804.48
O000920,2023-10-01,C0035,61043.46,46510.94,14532.52
O000921,2024-11-08,C0035,16575.56,12932.92,3642.64
O000922,2025-08-16,C0035,76127.44,60630.35,15497.1
O000923,2024-09-21,C0035,81689.0,62916.86,18772.14
O000924,2024-12-17,C0035,14790.07,11462.88,3327.19
O000925,2024-08-24,C0035,75679.87,56614.68,19065.19
O000926,2023-09-22,C0035,53278.75,42750.46,10528.29
O000927,2025-08-02,C0035,36386.26,26115.91,10270.35
O000928,2024-10-14,C0035,34897.65,25677.06,9220.59
O000929,2025-07-29,C0035,82332.33,62504.7,19827.63
O000930,2024-09-27,C0035,52924.51,40785.8,12138.7
O000931,2024-12-05,C0035,32702.25,27012.22,5690.03
O000932,2025-09-04,C0036,62696.67,48496.97,14199.7
O000933,2024-04-08,C0036,6976.21,5393.57,1582.65
O000934,2024-05-17,C0036,43963.17,35106.8,8856.37
O000935,2024-02-10,C0036,30175.53,24687.23,5488.3
O000936,2024-11-25,C0036,19323.58,16118.94,3204.64
O000937,2024-12-18,C0036,62617.35,51649.87,10967.48
O000938,2024-01-15,C0036,105057.67,80035.88,25021.79
O000939,2025-01-14,C0036,31389.62,24531.65,6857.97
O000940,2026-01-10,C0036,48124.56,36014.42,12110.14
O000941,2023-12-07,C0036,23878.77,18335.46,5543.31
O000942,2024-03-07,C0036,65962.42,50801.49,15160.92
O000943,2023-07-30,C0036,66960.81,53420.06,13540.74
O000944,2024-11-19,C0036,703.48,524.95,178.53
O000945,2024-03-22,C0036,10155.89,7560.64,2595.25
O000946,2025-10-15,C0036,22641.0,17516.53,5124.47
O000947,2024-04-15,C0036,55238.56,43422.48,11816.09
O000948,2025-01-01,C0036,89316.48,69515.87,19800.61
O000949,2024-07-11,C0036,80996.64,63116.3,17880.34
O000950,2024-10-22,C0036,84210.97,67500.89,16710.08
O000951,2025-06-09,C0036,12537.99,9290.22,3247.77
O000952,2023-02-24,C0036,32825.06,24713.56,8111.5
O000953,2024-12-21,C0036,91163.17,66839.51,24323.65
O000954,2025-05-25,C0036,74942.32,56590.04,18352.28
O000955,2024-01-24,C0036,3034.64,2567.07,467.57
O000956,2023-04-29,C0037,73299.41,48687.39,24612.02
O000957,2025-10-16,C0037,30824.72,23004.11,7820.61
O000958,2024-04-30,C0037,40634.75,29586.43,11048.32
O000959,2024-01-30,C0037,231.08,143.62,87.46
O000960,2025-04-27,C0037,54327.94,40454.28,13873.66
O000961,2023-12-05,C0037,41782.27,31152.79,10629.48
O000962,2023-03-01,C0037,67765.09,51222.04,16543.05
O000963,2025-09-27,C0037,59924.71,40679.14,19245.57
O000964,2024-07-23,C0037,89990.05,62036.0,27954.05
O000965,2024-08-20,C0037,83362.62,59878.21,23484.42
O000966,2023-02-23,C0037,5422.98,3579.48,1843.5
O000967,2024-06-12,C0037,69422.34,47077.55,22344.79
O000968,2023-08-04,C0037,103781.57,69701.45,34080.12
O000969,2023-07-07,C0037,29316.61,20677.31,8639.3
O000970,2024-05-17,C0037,82782.23,55178.52,27603.71
O000971,2025-05-11,C0037,18731.23,13507.18,5224.05
O000972,2026-01-21,C0037,10524.13,7239.27,3284.86
O000973,2024-08-11,C0037,65348.82,42620.13,22728.69
O000974,2024-08-01,C0037,62359.03,45585.51,16773.52
O000975,2025-04-20,C0037,50809.06,31982.13,18826.92
O000976,2024-04-21,C0037,54008.51,36694.1,17314.41
O000977,2025-11-22,C0037,20628.46,13092.99,7535.48
O000978,2023-04-05,C0037,30610.98,20966.27,9644.71
O000979,2023-05-29,C0037,25523.04,15992.6,9530.44
O000980,2025-11-29,C0037,34534.45,22674.4,11860.05
O000981,2025-02-12,C0037,2273.65,1389.02,884.63
O000982,2025-09-29,C0037,48876.52,35160.3,13716.22
O000983,2023-12-30,C0037,26795.65,18129.87,8665.78
O000984,2024-02-24,C0037,56422.49,38211.32,18211.17
O000985,2025-10-10,C0037,18267.22,12652.13,5615.09
O000986,2023-10-17,C0037,41125.71,31106.64,10019.06
O000987,2024-04-25,C0037,11618.2,7462.54,4155.65
O000988,2023-09-24,C0037,77964.91,50622.23,27342.68
O000989,2025-07-05,C0037,9634.96,6003.78,3631.17
O000990,2025-11-22,C0037,72809.24,49670.14,23139.1
O000991,2025-09-17,C0037,48832.32,32501.22,16331.09
O000992,2024-10-16,C0037,19456.87,13234.68,6222.19
O000993,2025-05-04,C0037,72354.09,48338.88,24015.21
O000994,2025-05-02,C0037,52027.33,36149.1,15878.23
O000995,2023-03-07,C0037,36777.26,24860.69,11916.57
O000996,2023-09-22,C0037,18497.48,12963.63,5533.85
O000997,2025-03-19,C0037,24354.91,16958.45,7396.45
O000998,2023-03-05,C0037,19601.56,12005.34,7596.22
O000999,2025-09-25,C0037,2340.32,1410.23,930.09
O001000,2023-05-08,C0037,34729.12,24878.73,9850.39
O001001,2024-12-13,C0038,19223.03,15078.65,4144.38
O001002,2023-08-14,C0038,51236.64,43036.31,8200.33
O001003,2024-12-26,C0038,29820.54,23369.52,6451.02
O001004,2023-02-18,C0038,33384.82,27000.24,6384.57
O001005,2024-01-04,C0038,82390.3,66545.31,15844.99
O001006,2025-12-15,C0038,61610.13,50085.9,11524.23
O001007,2024-08-23,C0038,16682.77,11848.84,4833.93
O001008,2023-11-18,C0038,2563.18,2001.12,562.06
O001009,2024-03-28,C0038,15098.23,12360.39,2737.84
O001010,2024-08-19,C0038,13714.22,9981.92,3732.31
O001011,2025-08-19,C0038,19034.91,13796.79,5238.13
O001012,2024-08-31,C0038,67213.8,54890.06,12323.74
O001013,2023-09-10,C0038,18749.4,15857.45,2891.95
O001014,2025-09-28,C0038,32735.18,25935.27,6799.9
O001015,2023-09-29,C0038,44587.67,35540.97,9046.7
O001016,2025-07-16,C0038,89214.45,66845.98,22368.47
O001017,2025-05-25,C0038,30103.88,23961.07,6142.8
O001018,2025-04-29,C0038,18005.58,14694.89,3310.69
O001019,2024-10-23,C0038,48047.73,39377.56,8670.18
O001020,2025-02-25,C0038,29223.3,24597.47,4625.83
O001021,2025-11-08,C0038,7509.8,6442.06,1067.74
O001022,2025-06-22,C0038,22113.34,17730.82,4382.52
O001023,2024-05-09,C0038,62466.41,48131.81,14334.6
O001024,2023-09-08,C0038,44347.31,32703.05,11644.27
O001025,2023-08-13,C0038,91850.5,70143.81,21706.69
O001026,2023-11-24,C0038,41158.36,31414.54,9743.81
O001027,2024-05-13,C0038,95316.2,76114.56,19201.64
O001028,2023-08-14,C0038,81494.52,64682.29,16812.23
O001029,2023-04-26,C0038,65864.73,51789.5,14075.23
O001030,2023-03-22,C0039,80588.31,60966.08,19622.23
O001031,2025-07-01,C0039,11340.23,8412.26,2927.97
O001032,2025-05-20,C0039,24219.59,18230.71,5988.88
O001033,2024-01-10,C0039,97798.47,79734.0,18064.47
O001034,2025-02-20,C0039,62460.57,49254.89,13205.68
O001035,2023-02-28,C0039,79171.66,63701.61,15470.05
O001036,2023-04-22,C0039,18598.57,14392.91,4205.65
O001037,2024-10-15,C0039,79157.99,63386.41,15771.57
O001038,2025-04-15,C0039,11463.76,9804.5,1659.26
O001039,2024-06-22,C0039,15646.34,12649.56,2996.78
O001040,2025-04-08,C0039,29790.33,25352.75,4437.58
O001041,2025-03-23,C0039,29342.48,23135.98,6206.5
O001042,2024-07-12,C0040,89978.92,68928.9,21050.03
O001043,2025-08-30,C0040,79054.11,62455.95,16598.16
O001044,2023-11-07,C0040,10487.66,7201.88,3285.78
O001045,2025-06-01,C0040,87414.52,65604.31,21810.21
O001046,2024-07-08,C0040,44194.08,35045.59,9148.49
O001047,2024-07-16,C0040,31014.49,21793.41,9221.08
O001048,2025-09-29,C0040,61247.61,47858.35,13389.26
O001049,2023-12-23,C0040,2982.03,2128.18,853.84
O001050,2023-04-21,C0040,103941.3,76611.38,27329.92
O001051,2024-10-03,C0040,11617.48,9509.24,2108.23
O001052,2024-07-28,C0040,31999.2,25249.11,6750.1
O001053,2023-03-15,C0041,15087.61,11547.23,3540.38
O001054,2025-02-02,C0041,3327.39,2154.0,1173.4
O001055,2023-05-20,C0041,37727.9,26029.83,11698.07
O001056,2025-08-23,C0041,41249.04,31303.61,9945.43
O001057,2024-06-20,C0041,5050.35,3095.4,1954.95
O001058,2023-08-31,C0041,72233.26,53034.08,19199.17
O001059,2024-04-20,C0041,46945.68,31392.91,15552.77
O001060,2023-06-06,C0041,52542.41,37666.96,14875.45
O001061,2025-09-05,C0041,55733.28,41741.89,13991.39
O001062,2023-11-25,C0041,53438.45,36130.81,17307.64
O001063,2023-02-22,C0041,11058.01,6980.45,4077.57
O001064,2023-10-22,C0041,3314.8,2476.21,838.58
O001065,2024-06-16,C0041,3959.21,2819.78,1139.44
O001066,2024-04-01,C0041,84849.55,61146.92,23702.63
O001067,2024-09-19,C0041,69703.37,50166.66,19536.71
O001068,2025-06-29,C0041,41796.66,30011.54,11785.12
O001069,2023-09-03,C0041,104760.05,73143.87,31616.18
O001070,2025-10-03,C0041,14315.96,8739.71,5576.25
O001071,2023-08-17,C0041,36908.43,24429.15,12479.28
O001072,2024-06-22,C0041,46983.96,32407.72,14576.24
O001073,2023-12-02,C0041,10129.74,7710.92,2418.82
O001074,2023-02-17,C0041,6352.43,4312.75,2039.68
O001075,2023-07-11,C0041,37316.31,25987.69,11328.63
O001076,2023-07-09,C0041,33612.51,24669.54,8942.97
O001077,2023-07-21,C0041,69014.43,47472.32,21542.11
O001078,2025-03-18,C0041,678.97,433.65,245.32
O001079,2024-03-13,C0041,111445.6,81087.53,30358.07
O001080,2024-09-16,C0041,38754.94,27212.11,11542.82
O001081,2024-09-29,C0041,66065.98,43796.97,22269.0
O001082,2023-11-07,C0041,19643.45,12831.56,6811.89
O001083,2024-08-25,C0041,37598.49,26078.16,11520.33
O001084,2025-05-13,C0041,49713.9,34769.42,14944.48
O001085,2025-10-11,C0041,68024.48,45204.78,22819.7
O001086,2024-12-29,C0041,27020.07,15762.87,11257.21
O001087,2024-09-08,C0041,20008.49,12321.36,7687.13
O001088,2025-11-10,C0041,25698.83,17119.31,8579.53
O001089,2025-11-20,C0041,57280.24,41472.67,15807.57
O001090,2023-11-30,C0041,60638.94,40764.76,19874.18
O001091,2025-05-08,C0041,30411.6,20654.59,9757.0
O001092,2023-08-13,C0041,49893.6,34480.76,15412.85
O001093,2023-06-12,C0041,15757.01,10038.89,5718.12
O001094,2025-08-22,C0041,13291.77,8823.28,4468.49
O001095,2024-08-01,C0041,27978.13,17751.08,10227.05
O001096,2024-04-22,C0041,70791.58,48792.91,21998.67
O001097,2026-01-23,C0041,53459.09,35508.05,17951.04
O001098,2024-05-23,C0041,27401.32,18007.29,9394.02
O001099,2024-08-30,C0042,49387.68,32910.42,16477.26
O001100,2023-07-19,C0042,23101.12,15956.36,7144.75
O001101,2023-06-06,C0042,37370.77,23396.22,13974.54
O001102,2024-10-19,C0042,6586.71,4717.01,1869.7
O001103,2024-05-09,C0042,74471.26,48617.25,25854.01
O001104,2024-04-16,C0042,23720.46,16817.72,6902.74
O001105,2024-09-26,C0042,21256.19,13195.2,8060.99
O001106,2025-08-26,C0042,52820.61,35904.19,16916.42
O001107,2025-03-31,C0042,67175.2,48366.34,18808.86
O001108,2023-04-13,C0042,25154.35,15543.61,9610.74
O001109,2023-11-06,C0042,80643.8,53241.35,27402.45
O001110,2024-05-30,C0042,21445.0,16443.57,5001.42
O001111,2025-02-25,C0042,70105.85,52515.66,17590.19
O001112,2024-03-20,C0042,11441.79,7269.91,4171.87
O001113,2025-10-27,C0042,15894.95,10547.89,5347.06
O001114,2024-12-03,C0042,40859.13,28786.32,12072.81
O001115,2023-12-28,C0042,12375.17,9466.05,2909.13
O001116,2024-12-02,C0042,26921.27,17033.64,9887.63
O001117,2023-11-11,C0042,35723.55,26253.41,9470.15
O001118,2023-09-11,C0042,38118.16,25876.03,12242.13
O001119,2025-08-11,C0042,108324.61,71844.6,36480.01
O001120,2024-08-17,C0042,73655.16,49237.78,24417.38
O001121,2025-11-24,C0042,31759.3,20953.39,10805.91
O001122,2025-06-07,C0042,75466.01,55489.24,19976.77
O001123,2025-04-04,C0042,7796.4,4610.81,3185.58
O001124,2024-08-30,C0042,70808.34,48273.75,22534.59
O001125,2024-10-24,C0042,19436.57,11869.99,7566.58
O001126,2023-07-30,C0042,28232.24,20764.62,7467.62
O001127,2024-05-21,C0042,25197.8,18857.71,6340.09
O001128,2024-05-03,C0042,83028.99,58987.21,24041.79
O001129,2023-04-25,C0042,4277.32,2533.7,1743.62
O001130,2024-10-28,C0042,25866.13,18557.08,7309.05
O001131,2023-09-05,C0042,73845.57,48852.85,24992.72
O001132,2025-11-18,C0042,65269.54,47775.36,17494.18
O001133,2024-12-09,C0042,15769.79,9754.92,6014.86
O001134,2025-07-08,C0042,38736.95,26138.44,12598.51
O001135,2024-09-01,C0042,15330.34,10607.62,4722.72
O001136,2023-09-15,C0042,10740.64,6933.48,3807.16
O001137,2023-09-10,C0042,95278.23,63966.02,31312.21
O001138,2023-04-18,C0042,63332.82,41636.53,21696.29
O001139,2024-06-27,C0042,71278.0,47240.39,24037.61
O001140,2023-04-09,C0042,35120.43,23353.45,11766.98
O001141,2025-03-20,C0042,53416.36,35707.08,17709.28
O001142,2023-08-05,C0042,77548.43,52613.39,24935.04
O001143,2023-02-26,C0042,2617.28,1983.58,633.7
O001144,2024-12-25,C0042,20799.47,13869.23,6930.24
O001145,2023-11-29,C0042,46704.96,31575.66,15129.31
O001146,2023-04-25,C0042,12836.34,8288.11,4548.23
O001147,2023-08-09,C0042,2396.83,1590.65,806.18
O001148,2025-01-16,C0042,95316.29,71203.06,24113.23
O001149,2024-07-02,C0042,34561.15,23807.03,10754.11
O001150,2025-07-11,C0042,44210.84,31355.13,12855.72
O001151,2023-12-25,C0042,89323.59,63068.25,26255.34
O001152,2025-11-18,C0042,21966.73,15067.33,6899.4
O001153,2024-05-13,C0042,67044.95,47284.17,19760.77
O001154,2025-06-12,C0042,33406.16,21970.04,11436.12
O001155,2024-12-02,C0042,15853.16,10194.17,5658.99
O001156,2024-08-21,C0042,16808.0,10824.76,5983.24
O001157,2023-03-01,C0042,24377.05,15860.74,8516.31
O001158,2024-08-22,C0042,65323.61,44820.85,20502.76
O001159,2025-08-29,C0042,36293.13,25529.07,10764.06
O001160,2023-09-29,C0042,76193.27,55454.23,20739.04
O001161,2023-09-30,C0042,125466.89,83692.07,41774.82
O001162,2024-07-24,C0042,67275.21,46945.92,20329.29
O001163,2024-04-18,C0042,178.88,132.21,46.67
O001164,2025-09-20,C0042,26496.44,18964.28,7532.17
O001165,2024-10-23,C0042,72876.09,54402.82,18473.27
O001166,2023-12-03,C0042,71417.61,47512.47,23905.13
O001167,2024-10-15,C0042,26596.6,16198.96,10397.65
O001168,2024-03-21,C0042,63030.29,42689.58,20340.7
O001169,2024-09-21,C0042,66746.42,43015.02,23731.4
O001170,2024-07-17,C0042,48426.09,33875.48,14550.61
O001171,2024-10-31,C0042,56261.35,40717.23,15544.12
O001172,2024-11-12,C0043,20302.85,14015.64,6287.21
O001173,2025-01-04,C0043,42502.2,32617.14,9885.06
O001174,2025-12-31,C0043,15012.43,11547.03,3465.4
O001175,2024-07-26,C0043,114621.2,86377.83,28243.37
O001176,2023-09-17,C0043,100542.9,77937.16,22605.74
O001177,2025-07-26,C0043,123577.66,102422.5,21155.16
O001178,2023-04-09,C0043,19761.09,14866.63,4894.46
O001179,2023-11-28,C0043,55607.28,46241.3,9365.98
O001180,2023-05-29,C0043,25414.97,19692.0,5722.97
O001181,2023-04-05,C0043,51509.28,39057.17,12452.11
O001182,2024-09-29,C0044,25648.32,19029.11,6619.21
O001183,2024-09-06,C0044,50730.56,39665.04,11065.52
O001184,2025-06-23,C0044,64210.72,50143.62,14067.1
O001185,2025-10-12,C0044,68285.61,51846.91,16438.7
O001186,2023-04-23,C0044,34562.88,26303.67,8259.21
O001187,2025-10-01,C0044,62425.1,51619.46,10805.64
O001188,2024-06-07,C0044,22094.83,17920.87,4173.96
O001189,2025-09-17,C0044,69437.82,54178.65,15259.17
O001190,2023-08-01,C0044,23666.69,18726.29,4940.4
O001191,2025-08-10,C0044,40462.41,33886.69,6575.72
O001192,2023-06-18,C0044,102980.88,74856.34,28124.54
O001193,2024-05-02,C0044,48780.64,37963.06,10817.58
O001194,2024-06-17,C0044,14838.47,12037.04,2801.43
O001195,2023-06-27,C0044,6338.83,5362.85,975.98
O001196,2024-04-07,C0044,23198.86,17567.35,5631.51
O001197,2025-10-01,C0044,17675.53,15112.41,2563.12
O001198,2025-12-14,C0044,72711.54,54959.7,17751.85
O001199,2024-02-15,C0044,17026.03,13209.67,3816.36
O001200,2025-11-25,C0044,11845.17,8337.82,3507.35
O001201,2024-01-31,C0044,38574.56,30423.47,8151.08
O001202,2023-11-14,C0044,64089.46,50777.9,13311.56
O001203,2023-08-12,C0044,44179.71,35320.9,8858.82
O001204,2023-09-30,C0044,22397.13,17940.37,4456.76
O001205,2025-05-06,C0044,77657.39,59749.97,17907.42
O001206,2024-05-10,C0044,11286.15,8896.27,2389.88
O001207,2024-03-23,C0044,45502.23,37468.11,8034.12
O001208,2025-06-17,C0044,39293.82,30432.02,8861.8
O001209,2024-05-28,C0044,39375.63,32349.54,7026.09
O001210,2025-05-17,C0044,13762.61,10663.77,3098.85
O001211,2026-01-18,C0044,61807.75,49607.24,12200.52
O001212,2023-09-13,C0045,2343.19,1765.9,577.29
O001213,2024-11-19,C0045,69013.88,51101.66,17912.23
O001214,2023-06-06,C0045,33860.66,26026.1,7834.56
O001215,2023-06-12,C0045,49968.89,39325.4,10643.49
O001216,2025-10-30,C0045,26561.57,18932.33,7629.24
O001217,2024-02-19,C0045,32731.43,26792.81,5938.61
O001218,2024-08-04,C0045,72031.57,55181.93,16849.64
O001219,2025-09-25,C0045,29955.6,24363.61,5591.99
O001220,2023-08-26,C0045,67200.67,53271.79,13928.89
O001221,2024-07-04,C0045,26337.31,21809.06,4528.26
O001222,2024-08-24,C0045,21845.09,15722.78,6122.31
O001223,2023-08-22,C0045,5437.85,4253.26,1184.59
O001224,2024-09-22,C0045,8974.86,6988.38,1986.48
O001225,2024-12-03,C0045,50380.87,40246.45,10134.43
O001226,2024-02-09,C0045,34579.83,26930.87,7648.97
O001227,2024-03-15,C0045,10738.88,8793.98,1944.91
O001228,2024-09-13,C0045,33528.21,26236.52,7291.69
O001229,2024-06-02,C0045,35664.49,28372.22,7292.27
O001230,2024-07-11,C0045,16997.19,14171.89,2825.3
O001231,2026-01-23,C0045,48371.01,37782.35,10588.66
O001232,2025-01-13,C0045,90668.51,69187.95,21480.56
O001233,2025-09-11,C0045,3563.14,2532.48,1030.66
O001234,2025-08-06,C0045,14181.01,11635.21,2545.8
O001235,2025-02-20,C0045,103987.91,79515.82,24472.09
O001236,2025-01-03,C0045,58609.59,41510.74,17098.86
O001237,2025-11-17,C0045,66518.06,48575.14,17942.92
O001238,2024-04-18,C0045,25763.31,21912.05,3851.25
O001239,2025-11-15,C0045,39395.8,30214.58,9181.22
O001240,2023-10-29,C0045,111588.17,82290.8,29297.37
O001241,2025-08-18,C0046,71189.98,57174.28,14015.7
O001242,2023-04-26,C0046,49047.19,40436.25,8610.94
O001243,2023-07-28,C0046,28962.77,23557.76,5405.01
O001244,2025-12-10,C0046,64092.5,49355.28,14737.22
O001245,2025-04-12,C0046,28958.39,24568.63,4389.76
O001246,2024-06-07,C0046,39378.31,29341.22,10037.09
O001247,2023-07-04,C0046,17403.27,14003.0,3400.27
O001248,2024-10-21,C0046,60569.14,47974.15,12594.99
O001249,2025-11-30,C0046,75039.61,57458.07,17581.54
O001250,2024-10-30,C0046,11230.88,8343.04,2887.84
O001251,2024-02-16,C0046,15151.96,11179.9,3972.07
O001252,2025-04-15,C0046,87308.42,70020.77,17287.65
O001253,2023-06-26,C0046,39695.64,32564.17,7131.47
O001254,2023-09-09,C0046,9624.91,7413.05,2211.86
O001255,2024-11-18,C0046,85003.74,64603.15,20400.59
O001256,2023-04-04,C0046,63105.48,51719.77,11385.71
O001257,2025-11-29,C0047,23042.15,18297.88,4744.27
O001258,2025-09-07,C0047,1912.92,1665.53,247.39
O001259,2025-09-22,C0047,22518.02,16948.11,5569.91
O001260,2026-01-08,C0047,103145.16,80262.1,22883.06
O001261,2024-08-01,C0047,50450.63,37961.67,12488.96
O001262,2024-06-17,C0047,8518.34,7422.97,1095.37
O001263,2023-08-16,C0047,12293.98,9103.46,3190.51
O001264,2023-07-30,C0047,2117.77,1724.17,393.6
O001265,2024-07-26,C0047,48948.22,36344.4,12603.83
O001266,2024-12-26,C0047,49052.06,38960.49,10091.57
O001267,2024-03-03,C0047,4495.65,3622.43,873.23
O001268,2025-01-19,C0047,73083.17,60368.07,12715.1
O001269,2025-12-13,C0047,92242.61,72309.8,19932.81
O001270,2025-07-10,C0047,39810.62,30601.46,9209.16
O001271,2023-12-31,C0047,19181.51,14829.52,4351.99
O001272,2023-05-27,C0047,44853.81,35200.64,9653.17
O001273,2023-09-18,C0047,47143.67,36043.94,11099.74
O001274,2024-10-21,C0047,15681.49,11374.92,4306.57
O001275,2025-12-09,C0048,57825.52,44309.25,13516.27
O001276,2023-02-22,C0048,84316.0,66907.49,17408.5
O001277,2025-10-18,C0048,69518.04,53327.92,16190.11
O001278,2025-01-05,C0048,49258.89,37482.54,11776.34
O001279,2023-07-13,C0048,55973.82,44194.74,11779.08
O001280,2024-04-30,C0048,107236.65,83747.99,23488.66
O001281,2023-10-15,C0048,48613.84,38540.64,10073.2
O001282,2025-11-14,C0048,40994.93,30537.42,10457.51
O001283,2025-04-22,C0048,12455.18,9371.88,3083.3
O001284,2023-04-30,C0048,121126.32,92215.73,28910.59
O001285,2025-11-09,C0048,27640.75,19860.66,7780.09
O001286,2024-03-20,C0048,3800.29,2885.48,914.81
O001287,2024-11-12,C0048,25881.49,18747.38,7134.11
O001288,2023-06-25,C0048,53774.14,43514.83,10259.31
O001289,2024-06-16,C0049,59292.94,44820.28,14472.66
O001290,2024-11-30,C0049,70753.82,52898.93,17854.9
O001291,2026-01-02,C0049,34294.29,26592.78,7701.51
O001292,2024-04-16,C0049,90841.71,74394.42,16447.29
O001293,2023-12-15,C0049,17325.69,13458.09,3867.6
O001294,2023-05-29,C0049,38232.36,32146.53,6085.83
O001295,2024-06-03,C0049,12353.42,9464.88,2888.55
O001296,2025-11-09,C0049,3221.7,2310.38,911.32
O001297,2023-10-09,C0049,68446.31,55065.48,13380.83
O001298,2023-04-09,C0049,40485.53,31766.34,8719.2
O001299,2023-08-17,C0049,28776.93,22230.61,6546.33
O001300,2025-09-03,C0049,29801.09,24602.34,5198.75
O001301,2023-06-13,C0049,75161.07,57981.97,17179.11
O001302,2025-09-10,C0049,121238.18,96648.51,24589.67
O001303,2024-09-14,C0049,12915.46,8825.86,4089.6
O001304,2024-05-06,C0049,12285.67,9281.67,3004.01
O001305,2025-02-23,C0049,61672.74,48230.45,13442.3
O001306,2024-04-22,C0049,44674.45,36848.21,7826.24
O001307,2025-06-05,C0049,45304.9,33076.77,12228.13
O001308,2024-01-26,C0049,51313.09,40406.5,10906.58
O001309,2024-05-26,C0049,13688.85,11688.87,1999.98
O001310,2025-01-15,C0049,83228.58,65016.7,18211.89
O001311,2023-12-07,C0049,14052.2,11213.1,2839.1
O001312,2023-11-14,C0050,71072.79,51728.13,19344.66
O001313,2025-05-18,C0050,74442.08,59283.55,15158.52
O001314,2024-02-26,C0050,66.48,57.46,9.02
O001315,2023-05-12,C0050,14375.35,12200.54,2174.81
O001316,2025-02-25,C0050,42181.29,34513.53,7667.76
O001317,2025-08-21,C0050,33006.22,26088.98,6917.24
O001318,2023-03-10,C0050,76650.41,62585.06,14065.34
O001319,2023-05-22,C0050,27834.06,22687.9,5146.16
O001320,2025-08-26,C0050,22212.15,18668.41,3543.75
O001321,2025-10-20,C0050,75563.37,60610.42,14952.96
O001322,2024-11-12,C0050,20644.59,17717.66,2926.93
O001323,2024-10-24,C0050,84213.77,65007.23,19206.54
O001324,2024-08-23,C0050,2691.54,2055.7,635.84
O001325,2025-06-23,C0050,2129.92,1870.29,259.63
O001326,2023-07-01,C0050,35434.58,28234.96,7199.62
O001327,2023-10-07,C0050,82924.5,61494.92,21429.58
O001328,2023-08-04,C0050,23608.14,18454.21,5153.93
O001329,2024-11-16,C0050,21264.84,16182.22,5082.61
O001330,2025-03-02,C0050,49459.72,37320.24,12139.48
O001331,2023-09-06,C0051,19183.46,14087.35,5096.11
O001332,2024-07-20,C0051,12885.67,9497.82,3387.85
O001333,2025-09-13,C0051,7340.35,5487.84,1852.51
O001334,2025-11-11,C0051,43367.15,35358.24,8008.92
O001335,2023-06-04,C0051,26566.23,19108.55,7457.68
O001336,2025-01-24,C0051,10047.63,8218.84,1828.79
O001337,2024-07-21,C0051,10104.9,7214.68,2890.23
O001338,2025-04-30,C0051,48424.85,36037.74,12387.11
O001339,2025-12-08,C0051,38866.96,28491.67,10375.3
O001340,2026-01-03,C0051,16962.76,13522.61,3440.15
O001341,2024-06-28,C0051,23188.42,17031.59,6156.83
