order_line_id,order_id,customer_id,order_date,product_id,product_category,quantity,line_revenue,line_cogs
OL004950,O001142,C0042,2023-08-05,P0054,Belts,40,30861.9,22212.58
OL004951,O001142,C0042,2023-08-05,P0012,PPE,32,24983.33,15476.14
OL004952,O001142,C0042,2023-08-05,P0029,Lubricants,1,501.78,367.26
OL004953,O001142,C0042,2023-08-05,P0077,Fasteners,10,8158.11,5871.42
OL004954,O001143,C0042,2023-02-26,P0036,Belts,6,2617.28,1983.58
OL004955,O001144,C0042,2024-12-25,P0032,PPE,22,6996.58,4118.63
OL004956,O001144,C0042,2024-12-25,P0051,Lubricants,2,753.09,502.6
OL004957,O001144,C0042,2024-12-25,P0077,Fasteners,25,1567.61,1107.07
OL004958,O001144,C0042,2024-12-25,P0014,Lubricants,4,1013.15,745.35
OL004959,O001144,C0042,2024-12-25,P0042,Bearings,10,5774.95,3811.72
OL004960,O001144,C0042,2024-12-25,P0069,Hydraulics,23,4694.09,3583.87
OL004961,O001145,C0042,2023-11-29,P0029,Lubricants,12,9829.17,6487.07
OL004962,O001145,C0042,2023-11-29,P0006,Valves,29,5343.01,3151.01
OL004963,O001145,C0042,2023-11-29,P0036,Belts,39,6552.37,4715.04
OL004964,O001145,C0042,2023-11-29,P0003,PPE,27,11999.05,8934.89
OL004965,O001145,C0042,2023-11-29,P0018,Hydraulics,8,2842.44,2117.0
OL004966,O001145,C0042,2023-11-29,P0056,Pumps,26,9752.14,5932.35
OL004967,O001145,C0042,2023-11-29,P0051,Lubricants,1,386.78,238.3
OL004968,O001146,C0042,2023-04-25,P0016,Hydraulics,33,2916.67,1728.06
OL004969,O001146,C0042,2023-04-25,P0030,Valves,23,1298.38,904.2
OL004970,O001146,C0042,2023-04-25,P0076,Fasteners,38,3474.59,2263.36
OL004971,O001146,C0042,2023-04-25,P0021,Bearings,14,5146.69,3392.5
OL004972,O001147,C0042,2023-08-09,P0001,Belts,4,2396.83,1590.65
OL004973,O001148,C0042,2025-01-16,P0013,PPE,32,3340.54,2369.18
OL004974,O001148,C0042,2025-01-16,P0049,Lubricants,39,12196.81,8100.23
OL004975,O001148,C0042,2025-01-16,P0019,Belts,40,29604.45,23088.68
OL004976,O001148,C0042,2025-01-16,P0024,Valves,23,15362.0,11562.31
OL004977,O001148,C0042,2025-01-16,P0044,Lubricants,15,1806.26,1182.19
OL004978,O001148,C0042,2025-01-16,P0079,Hydraulics,30,24859.25,19015.0
OL004979,O001148,C0042,2025-01-16,P0036,Belts,22,8146.99,5885.48
OL004980,O001149,C0042,2024-07-02,P0002,Pumps,32,13239.1,9193.2
OL004981,O001149,C0042,2024-07-02,P0016,Hydraulics,4,1371.64,892.09
OL004982,O001149,C0042,2024-07-02,P0038,Hydraulics,27,2885.27,1918.42
OL004983,O001149,C0042,2024-07-02,P0046,Valves,36,4448.14,3183.84
OL004984,O001149,C0042,2024-07-02,P0026,Bearings,36,3481.29,2160.38
OL004985,O001149,C0042,2024-07-02,P0014,Lubricants,40,4035.72,3091.97
OL004986,O001149,C0042,2024-07-02,P0011,Belts,8,3057.38,1969.11
OL004987,O001149,C0042,2024-07-02,P0058,Lubricants,29,2042.6,1398.02
OL004988,O001150,C0042,2025-07-11,P0043,Hydraulics,13,8207.71,5818.06
OL004989,O001150,C0042,2025-07-11,P0032,PPE,10,1108.7,683.24
OL004990,O001150,C0042,2025-07-11,P0018,Hydraulics,34,22521.34,15910.72
OL004991,O001150,C0042,2025-07-11,P0020,Hydraulics,15,12373.09,8943.1
OL004992,O001151,C0042,2023-12-25,P0025,Lubricants,30,22669.54,16568.45
OL004993,O001151,C0042,2023-12-25,P0003,PPE,35,18546.83,11225.65
OL004994,O001151,C0042,2023-12-25,P0006,Valves,5,1130.51,803.89
OL004995,O001151,C0042,2023-12-25,P0004,Pumps,33,25533.36,18850.3
OL004996,O001151,C0042,2023-12-25,P0032,PPE,31,21443.35,15619.96
OL004997,O001152,C0042,2025-11-18,P0064,Bearings,5,4000.13,2951.85
OL004998,O001152,C0042,2025-11-18,P0053,Valves,34,5730.42,3577.0
OL004999,O001152,C0042,2025-11-18,P0044,Lubricants,2,1484.69,1109.46
OL005000,O001152,C0042,2025-11-18,P0073,Valves,28,10751.48,7429.02
OL005001,O001153,C0042,2024-05-13,P0009,Lubricants,23,5462.87,3989.09
OL005002,O001153,C0042,2024-05-13,P0019,Belts,24,14921.88,9396.69
OL005003,O001153,C0042,2024-05-13,P0063,Lubricants,40,17954.9,12105.43
OL005004,O001153,C0042,2024-05-13,P0024,Valves,33,9882.82,7383.09
OL005005,O001153,C0042,2024-05-13,P0036,Belts,37,10906.94,8244.96
OL005006,O001153,C0042,2024-05-13,P0041,Belts,20,7915.53,6164.91
OL005007,O001154,C0042,2025-06-12,P0073,Valves,25,12593.93,9546.56
OL005008,O001154,C0042,2025-06-12,P0054,Belts,4,3145.65,1981.32
OL005009,O001154,C0042,2025-06-12,P0042,Bearings,27,17666.58,10442.16
OL005010,O001155,C0042,2024-12-02,P0079,Hydraulics,29,15853.16,10194.17
OL005011,O001156,C0042,2024-08-21,P0010,Bearings,8,2447.9,1587.83
OL005012,O001156,C0042,2024-08-21,P0017,PPE,1,208.14,150.16
OL005013,O001156,C0042,2024-08-21,P0074,Fasteners,32,14151.96,9086.77
OL005014,O001157,C0042,2023-03-01,P0045,Lubricants,24,3570.83,2286.68
OL005015,O001157,C0042,2023-03-01,P0064,Bearings,4,1760.45,1144.39
OL005016,O001157,C0042,2023-03-01,P0073,Valves,34,5571.28,3726.63
OL005017,O001157,C0042,2023-03-01,P0060,Belts,10,7080.46,4609.22
OL005018,O001157,C0042,2023-03-01,P0018,Hydraulics,10,6394.03,4093.82
OL005019,O001158,C0042,2024-08-22,P0009,Lubricants,26,5656.58,3653.13
OL005020,O001158,C0042,2024-08-22,P0051,Lubricants,34,14021.18,10747.62
OL005021,O001158,C0042,2024-08-22,P0063,Lubricants,9,7207.1,5582.52
OL005022,O001158,C0042,2024-08-22,P0052,Valves,4,3230.56,2185.16
OL005023,O001158,C0042,2024-08-22,P0057,Fasteners,33,27402.87,16896.02
OL005024,O001158,C0042,2024-08-22,P0002,Pumps,35,7805.32,5756.4
OL005025,O001159,C0042,2025-08-29,P0003,PPE,14,5236.17,3413.86
OL005026,O001159,C0042,2025-08-29,P0066,Valves,17,9615.22,6663.61
OL005027,O001159,C0042,2025-08-29,P0022,Pumps,39,6361.63,4490.71
OL005028,O001159,C0042,2025-08-29,P0070,Pumps,27,7774.43,5983.21
OL005029,O001159,C0042,2025-08-29,P0052,Valves,13,2258.56,1416.75
OL005030,O001159,C0042,2025-08-29,P0064,Bearings,6,4931.29,3477.35
OL005031,O001159,C0042,2025-08-29,P0011,Belts,1,115.83,83.59
OL005032,O001160,C0042,2023-09-29,P0045,Lubricants,37,21944.11,16959.62
OL005033,O001160,C0042,2023-09-29,P0068,Lubricants,17,10069.93,7730.81
OL005034,O001160,C0042,2023-09-29,P0008,Pumps,16,1668.69,1003.34
OL005035,O001160,C0042,2023-09-29,P0070,Pumps,22,2518.35,1798.02
OL005036,O001160,C0042,2023-09-29,P0007,Lubricants,34,20031.43,13561.07
OL005037,O001160,C0042,2023-09-29,P0028,Lubricants,14,6380.01,4526.92
OL005038,O001160,C0042,2023-09-29,P0079,Hydraulics,4,870.09,676.58
OL005039,O001160,C0042,2023-09-29,P0066,Valves,26,12710.66,9197.86
OL005040,O001161,C0042,2023-09-30,P0058,Lubricants,7,2758.55,1768.83
OL005041,O001161,C0042,2023-09-30,P0071,Valves,14,6456.42,4915.39
OL005042,O001161,C0042,2023-09-30,P0034,PPE,24,11725.52,6845.47
OL005043,O001161,C0042,2023-09-30,P0005,Valves,34,29957.44,19959.14
OL005044,O001161,C0042,2023-09-30,P0012,PPE,31,23330.96,16535.83
OL005045,O001161,C0042,2023-09-30,P0077,Fasteners,34,7536.78,5254.91
OL005046,O001161,C0042,2023-09-30,P0020,Hydraulics,31,24468.84,14853.38
OL005047,O001161,C0042,2023-09-30,P0060,Belts,22,19232.39,13559.13
OL005048,O001162,C0042,2024-07-24,P0070,Pumps,29,18842.78,13766.86
OL005049,O001162,C0042,2024-07-24,P0009,Lubricants,16,14228.49,9409.96
OL005050,O001162,C0042,2024-07-24,P0076,Fasteners,33,6224.8,4357.14
OL005051,O001162,C0042,2024-07-24,P0045,Lubricants,10,1301.25,832.69
OL005052,O001162,C0042,2024-07-24,P0055,Bearings,22,11563.74,8255.93
OL005053,O001162,C0042,2024-07-24,P0042,Bearings,18,15114.17,10323.35
OL005054,O001163,C0042,2024-04-18,P0026,Bearings,1,178.88,132.21
OL005055,O001164,C0042,2025-09-20,P0062,Bearings,38,19993.67,14575.2
OL005056,O001164,C0042,2025-09-20,P0050,Pumps,5,2961.38,1889.29
OL005057,O001164,C0042,2025-09-20,P0056,Pumps,11,3541.39,2499.79
OL005058,O001165,C0042,2024-10-23,P0014,Lubricants,35,29003.9,21897.59
OL005059,O001165,C0042,2024-10-23,P0031,Belts,1,593.07,436.06
OL005060,O001165,C0042,2024-10-23,P0001,Belts,11,9433.73,6473.15
OL005061,O001165,C0042,2024-10-23,P0070,Pumps,8,1221.92,881.62
OL005062,O001165,C0042,2024-10-23,P0060,Belts,21,3339.65,2169.12
OL005063,O001165,C0042,2024-10-23,P0025,Lubricants,25,5466.42,4196.59
OL005064,O001165,C0042,2024-10-23,P0078,Belts,29,23817.41,18348.7
OL005065,O001166,C0042,2023-12-03,P0019,Belts,4,1385.92,845.75
OL005066,O001166,C0042,2023-12-03,P0025,Lubricants,29,25741.48,16891.34
OL005067,O001166,C0042,2023-12-03,P0038,Hydraulics,28,23645.28,15688.34
OL005068,O001166,C0042,2023-12-03,P0063,Lubricants,31,4404.66,2898.35
OL005069,O001166,C0042,2023-12-03,P0028,Lubricants,23,16240.27,11188.7
OL005070,O001167,C0042,2024-10-15,P0078,Belts,40,26596.6,16198.96
OL005071,O001168,C0042,2024-03-21,P0035,Pumps,11,9303.18,5498.22
OL005072,O001168,C0042,2024-03-21,P0003,PPE,25,15745.7,9824.28
OL005073,O001168,C0042,2024-03-21,P0079,Hydraulics,40,8809.89,6647.62
OL005074,O001168,C0042,2024-03-21,P0047,Belts,6,3255.22,2380.3
OL005075,O001168,C0042,2024-03-21,P0020,Hydraulics,40,25916.29,18339.17
OL005076,O001169,C0042,2024-09-21,P0032,PPE,22,1794.55,1384.01
OL005077,O001169,C0042,2024-09-21,P0054,Belts,26,16965.35,11811.07
OL005078,O001169,C0042,2024-09-21,P0007,Lubricants,2,956.66,679.49
OL005079,O001169,C0042,2024-09-21,P0015,Belts,37,24423.8,14924.43
OL005080,O001169,C0042,2024-09-21,P0043,Hydraulics,22,12280.23,7322.67
OL005081,O001169,C0042,2024-09-21,P0064,Bearings,14,3325.82,2261.3
OL005082,O001169,C0042,2024-09-21,P0077,Fasteners,14,4962.06,3274.84
OL005083,O001169,C0042,2024-09-21,P0011,Belts,7,2037.94,1357.22
OL005084,O001170,C0042,2024-07-17,P0032,PPE,2,1590.21,923.94
OL005085,O001170,C0042,2024-07-17,P0065,Hydraulics,32,20440.71,14277.15
OL005086,O001170,C0042,2024-07-17,P0053,Valves,24,4183.56,3003.48
OL005087,O001170,C0042,2024-07-17,P0050,Pumps,35,11658.91,7712.96
OL005088,O001170,C0042,2024-07-17,P0037,PPE,11,9792.49,7386.4
OL005089,O001170,C0042,2024-07-17,P0031,Belts,1,83.49,50.42
OL005090,O001170,C0042,2024-07-17,P0020,Hydraulics,10,676.72,521.13
OL005091,O001171,C0042,2024-10-31,P0003,PPE,18,4089.61,2472.24
OL005092,O001171,C0042,2024-10-31,P0041,Belts,26,22391.32,17209.88
OL005093,O001171,C0042,2024-10-31,P0012,PPE,13,11571.29,8051.75
OL005094,O001171,C0042,2024-10-31,P0076,Fasteners,14,5238.53,3213.73
OL005095,O001171,C0042,2024-10-31,P0004,Pumps,13,9620.65,7392.1
OL005096,O001171,C0042,2024-10-31,P0072,Belts,3,1652.8,1092.44
OL005097,O001171,C0042,2024-10-31,P0044,Lubricants,16,1697.14,1285.09
OL005098,O001172,C0043,2024-11-12,P0023,Valves,34,20302.85,14015.64
OL005099,O001173,C0043,2025-01-04,P0009,Lubricants,40,25220.06,19058.1
OL005100,O001173,C0043,2025-01-04,P0043,Hydraulics,15,1379.45,1141.49
OL005101,O001173,C0043,2025-01-04,P0070,Pumps,15,8825.3,7029.96
OL005102,O001173,C0043,2025-01-04,P0077,Fasteners,6,1536.45,1223.79
OL005103,O001173,C0043,2025-01-04,P0024,Valves,11,5540.93,4163.79
OL005104,O001174,C0043,2025-12-31,P0018,Hydraulics,34,3629.94,2575.04
OL005105,O001174,C0043,2025-12-31,P0055,Bearings,37,11382.49,8971.99
OL005106,O001175,C0043,2024-07-26,P0001,Belts,14,8724.68,6383.53
OL005107,O001175,C0043,2024-07-26,P0045,Lubricants,1,782.72,621.06
OL005108,O001175,C0043,2024-07-26,P0029,Lubricants,13,7331.5,5544.47
OL005109,O001175,C0043,2024-07-26,P0010,Bearings,19,16756.52,14428.49
OL005110,O001175,C0043,2024-07-26,P0012,PPE,38,33794.16,24690.04
OL005111,O001175,C0043,2024-07-26,P0005,Valves,9,5554.58,4214.37
OL005112,O001175,C0043,2024-07-26,P0079,Hydraulics,31,27865.7,20434.21
OL005113,O001175,C0043,2024-07-26,P0071,Valves,23,13811.34,10061.65
OL005114,O001176,C0043,2023-09-17,P0063,Lubricants,26,20521.1,17544.45
OL005115,O001176,C0043,2023-09-17,P0055,Bearings,34,17383.82,11966.36
OL005116,O001176,C0043,2023-09-17,P0062,Bearings,27,22620.91,17949.95
OL005117,O001176,C0043,2023-09-17,P0013,PPE,34,27884.9,20820.16
OL005118,O001176,C0043,2023-09-17,P0066,Valves,2,249.23,186.69
OL005119,O001176,C0043,2023-09-17,P0064,Bearings,11,4849.97,3878.51
OL005120,O001176,C0043,2023-09-17,P0078,Belts,38,7032.96,5591.05
OL005121,O001177,C0043,2025-07-26,P0066,Valves,26,23168.18,18882.7
OL005122,O001177,C0043,2025-07-26,P0080,Fasteners,12,6213.03,4671.17
OL005123,O001177,C0043,2025-07-26,P0002,Pumps,35,30531.81,26863.87
OL005124,O001177,C0043,2025-07-26,P0073,Valves,19,10329.6,8590.43
OL005125,O001177,C0043,2025-07-26,P0025,Lubricants,21,11145.97,9571.77
OL005126,O001177,C0043,2025-07-26,P0058,Lubricants,21,7143.96,5605.69
OL005127,O001177,C0043,2025-07-26,P0051,Lubricants,30,5383.5,4390.01
OL005128,O001177,C0043,2025-07-26,P0011,Belts,39,29661.61,23846.85
OL005129,O001178,C0043,2023-04-09,P0072,Belts,21,1573.47,1361.86
OL005130,O001178,C0043,2023-04-09,P0048,Valves,19,2965.5,2348.19
OL005131,O001178,C0043,2023-04-09,P0069,Hydraulics,25,8255.31,6354.21
OL005132,O001178,C0043,2023-04-09,P0004,Pumps,13,6966.81,4802.37
OL005133,O001179,C0043,2023-11-28,P0051,Lubricants,6,3606.26,2566.57
OL005134,O001179,C0043,2023-11-28,P0045,Lubricants,20,9934.9,8664.47
OL005135,O001179,C0043,2023-11-28,P0012,PPE,24,16986.9,14933.65
OL005136,O001179,C0043,2023-11-28,P0069,Hydraulics,39,8037.52,6639.36
OL005137,O001179,C0043,2023-11-28,P0077,Fasteners,12,5933.1,4690.47
OL005138,O001179,C0043,2023-11-28,P0057,Fasteners,32,11108.6,8746.79
OL005139,O001180,C0043,2023-05-29,P0003,PPE,2,309.94,227.42
OL005140,O001180,C0043,2023-05-29,P0019,Belts,10,3389.11,2973.48
OL005141,O001180,C0043,2023-05-29,P0076,Fasteners,33,12629.47,9533.83
OL005142,O001180,C0043,2023-05-29,P0026,Bearings,32,9086.45,6957.27
OL005143,O001181,C0043,2023-04-05,P0077,Fasteners,27,15228.51,10901.06
OL005144,O001181,C0043,2023-04-05,P0045,Lubricants,36,2279.73,1929.49
OL005145,O001181,C0043,2023-04-05,P0020,Hydraulics,3,184.78,127.42
OL005146,O001181,C0043,2023-04-05,P0024,Valves,13,868.93,741.01
OL005147,O001181,C0043,2023-04-05,P0021,Bearings,17,12200.42,8528.83
OL005148,O001181,C0043,2023-04-05,P0030,Valves,28,4705.65,3480.53
OL005149,O001181,C0043,2023-04-05,P0025,Lubricants,37,16041.26,13348.83
OL005150,O001182,C0044,2024-09-29,P0042,Bearings,32,25648.32,19029.11
OL005151,O001183,C0044,2024-09-06,P0051,Lubricants,17,1568.16,1260.67
OL005152,O001183,C0044,2024-09-06,P0077,Fasteners,32,23060.41,18624.11
OL005153,O001183,C0044,2024-09-06,P0048,Valves,20,5303.58,4271.85
OL005154,O001183,C0044,2024-09-06,P0053,Valves,17,5622.93,4874.42
OL005155,O001183,C0044,2024-09-06,P0064,Bearings,25,15175.47,10633.99
OL005156,O001184,C0044,2025-06-23,P0066,Valves,36,24487.13,20428.92
OL005157,O001184,C0044,2025-06-23,P0026,Bearings,23,13953.57,9642.76
OL005158,O001184,C0044,2025-06-23,P0035,Pumps,11,8541.22,6094.8
OL005159,O001184,C0044,2025-06-23,P0065,Hydraulics,14,5866.7,4703.17
OL005160,O001184,C0044,2025-06-23,P0079,Hydraulics,20,9798.95,8152.06
OL005161,O001184,C0044,2025-06-23,P0038,Hydraulics,2,1563.15,1121.9
OL005162,O001185,C0044,2025-10-12,P0068,Lubricants,11,7778.85,5833.45
OL005163,O001185,C0044,2025-10-12,P0061,PPE,40,21068.99,15772.72
OL005164,O001185,C0044,2025-10-12,P0001,Belts,17,5196.07,3667.11
OL005165,O001185,C0044,2025-10-12,P0066,Valves,28,25124.24,18639.63
OL005166,O001185,C0044,2025-10-12,P0038,Hydraulics,35,2692.29,2356.41
OL005167,O001185,C0044,2025-10-12,P0032,PPE,20,6425.16,5577.59
OL005168,O001186,C0044,2023-04-23,P0069,Hydraulics,30,5712.22,4086.83
OL005169,O001186,C0044,2023-04-23,P0035,Pumps,4,1756.81,1447.48
OL005170,O001186,C0044,2023-04-23,P0052,Valves,39,27093.85,20769.36
OL005171,O001187,C0044,2025-10-01,P0030,Valves,16,8446.3,7384.47
OL005172,O001187,C0044,2025-10-01,P0063,Lubricants,27,4510.38,3464.79
OL005173,O001187,C0044,2025-10-01,P0019,Belts,23,3299.3,2878.01
OL005174,O001187,C0044,2025-10-01,P0076,Fasteners,9,5721.83,4307.36
OL005175,O001187,C0044,2025-10-01,P0041,Belts,20,17871.77,15644.38
OL005176,O001187,C0044,2025-10-01,P0035,Pumps,12,10386.1,8944.07
OL005177,O001187,C0044,2025-10-01,P0045,Lubricants,14,4786.67,3365.3
OL005178,O001187,C0044,2025-10-01,P0001,Belts,9,7402.75,5631.08
OL005179,O001188,C0044,2024-06-07,P0063,Lubricants,6,4367.18,3209.98
OL005180,O001188,C0044,2024-06-07,P0080,Fasteners,7,1014.47,844.24
OL005181,O001188,C0044,2024-06-07,P0043,Hydraulics,23,12412.84,10241.16
OL005182,O001188,C0044,2024-06-07,P0025,Lubricants,11,4300.33,3625.48
OL005183,O001189,C0044,2025-09-17,P0020,Hydraulics,23,3320.24,2887.87
OL005184,O001189,C0044,2025-09-17,P0071,Valves,24,11316.57,8762.35
OL005185,O001189,C0044,2025-09-17,P0056,Pumps,36,23676.32,19177.36
OL005186,O001189,C0044,2025-09-17,P0049,Lubricants,19,6476.88,5595.7
OL005187,O001189,C0044,2025-09-17,P0024,Valves,28,24647.82,17755.37
OL005188,O001190,C0044,2023-08-01,P0042,Bearings,20,6848.34,5536.91
OL005189,O001190,C0044,2023-08-01,P0013,PPE,15,9530.13,7055.08
OL005190,O001190,C0044,2023-08-01,P0011,Belts,27,4464.6,3762.34
OL005191,O001190,C0044,2023-08-01,P0062,Bearings,7,2823.61,2371.95
OL005192,O001191,C0044,2025-08-10,P0050,Pumps,31,11419.44,9082.62
OL005193,O001191,C0044,2025-08-10,P0013,PPE,11,7665.82,6351.4
OL005194,O001191,C0044,2025-08-10,P0018,Hydraulics,7,1384.11,1100.56
OL005195,O001191,C0044,2025-08-10,P0012,PPE,33,8873.96,7598.72
OL005196,O001191,C0044,2025-08-10,P0041,Belts,29,11119.09,9753.4
OL005197,O001192,C0044,2023-06-18,P0074,Fasteners,40,22322.24,15403.15
OL005198,O001192,C0044,2023-06-18,P0030,Valves,28,19124.61,13230.31
OL005199,O001192,C0044,2023-06-18,P0011,Belts,20,6704.98,4945.22
OL005200,O001192,C0044,2023-06-18,P0056,Pumps,40,29931.21,23107.77
OL005201,O001192,C0044,2023-06-18,P0031,Belts,9,7445.0,5503.5
OL005202,O001192,C0044,2023-06-18,P0003,PPE,27,11464.37,8537.06
OL005203,O001192,C0044,2023-06-18,P0076,Fasteners,7,5988.47,4129.33
OL005204,O001193,C0044,2024-05-02,P0030,Valves,33,11303.58,7831.67
OL005205,O001193,C0044,2024-05-02,P0068,Lubricants,19,11450.94,9945.86
OL005206,O001193,C0044,2024-05-02,P0072,Belts,24,13599.26,11308.35
OL005207,O001193,C0044,2024-05-02,P0005,Valves,20,7226.55,5117.81
OL005208,O001193,C0044,2024-05-02,P0040,Hydraulics,10,5200.3,3759.37
OL005209,O001194,C0044,2024-06-17,P0032,PPE,9,4056.06,2947.05
OL005210,O001194,C0044,2024-06-17,P0033,Lubricants,29,10782.41,9089.99
OL005211,O001195,C0044,2023-06-27,P0043,Hydraulics,38,2684.34,2209.08
OL005212,O001195,C0044,2023-06-27,P0038,Hydraulics,17,3654.49,3153.77
OL005213,O001196,C0044,2024-04-07,P0032,PPE,6,4821.65,3581.84
OL005214,O001196,C0044,2024-04-07,P0056,Pumps,11,6762.82,5159.68
OL005215,O001196,C0044,2024-04-07,P0079,Hydraulics,31,4677.81,3515.36
OL005216,O001196,C0044,2024-04-07,P0048,Valves,21,1332.02,1133.0
OL005217,O001196,C0044,2024-04-07,P0029,Lubricants,38,5604.56,4177.48
OL005218,O001197,C0044,2025-10-01,P0050,Pumps,29,6715.97,5692.82
OL005219,O001197,C0044,2025-10-01,P0044,Lubricants,8,6124.6,5216.62
OL005220,O001197,C0044,2025-10-01,P0009,Lubricants,40,4834.96,4202.96
OL005221,O001198,C0044,2025-12-14,P0030,Valves,37,30151.62,21788.49
OL005222,O001198,C0044,2025-12-14,P0020,Hydraulics,29,6819.54,5373.1
OL005223,O001198,C0044,2025-12-14,P0021,Bearings,31,4551.48,3980.82
OL005224,O001198,C0044,2025-12-14,P0013,PPE,9,4771.33,3547.54
OL005225,O001198,C0044,2025-12-14,P0076,Fasteners,32,1626.62,1222.09
OL005226,O001198,C0044,2025-12-14,P0071,Valves,23,17776.15,13010.42
OL005227,O001198,C0044,2025-12-14,P0032,PPE,6,2203.12,1852.16
OL005228,O001198,C0044,2025-12-14,P0051,Lubricants,17,4811.67,4185.08
OL005229,O001199,C0044,2024-02-15,P0017,PPE,25,17026.03,13209.67
OL005230,O001200,C0044,2025-11-25,P0028,Lubricants,20,11845.17,8337.82
OL005231,O001201,C0044,2024-01-31,P0065,Hydraulics,4,1125.48,854.33
OL005232,O001201,C0044,2024-01-31,P0052,Valves,14,3950.4,2935.27
OL005233,O001201,C0044,2024-01-31,P0058,Lubricants,30,18825.21,15445.72
OL005234,O001201,C0044,2024-01-31,P0051,Lubricants,5,2530.0,1860.25
OL005235,O001201,C0044,2024-01-31,P0007,Lubricants,16,11527.78,8895.52
OL005236,O001201,C0044,2024-01-31,P0031,Belts,7,615.69,432.38
OL005237,O001202,C0044,2023-11-14,P0023,Valves,25,2527.26,1948.27
OL005238,O001202,C0044,2023-11-14,P0010,Bearings,11,1942.19,1670.85
OL005239,O001202,C0044,2023-11-14,P0007,Lubricants,35,21311.63,18033.65
OL005240,O001202,C0044,2023-11-14,P0041,Belts,16,3163.85,2296.36
OL005241,O001202,C0044,2023-11-14,P0013,PPE,13,8220.81,7108.05
OL005242,O001202,C0044,2023-11-14,P0032,PPE,25,12363.15,9090.22
OL005243,O001202,C0044,2023-11-14,P0075,Pumps,27,6450.95,4591.66
OL005244,O001202,C0044,2023-11-14,P0036,Belts,16,8109.61,6038.84
OL005245,O001203,C0044,2023-08-12,P0032,PPE,28,12875.0,11211.1
OL005246,O001203,C0044,2023-08-12,P0049,Lubricants,2,701.1,605.64
OL005247,O001203,C0044,2023-08-12,P0077,Fasteners,7,4994.23,3429.52
OL005248,O001203,C0044,2023-08-12,P0002,Pumps,1,438.24,347.64
OL005249,O001203,C0044,2023-08-12,P0060,Belts,18,9477.62,6688.62
OL005250,O001203,C0044,2023-08-12,P0066,Valves,2,1450.57,1081.75
OL005251,O001203,C0044,2023-08-12,P0040,Hydraulics,39,12579.25,10616.12
OL005252,O001203,C0044,2023-08-12,P0063,Lubricants,30,1663.7,1340.51
OL005253,O001204,C0044,2023-09-30,P0080,Fasteners,20,7150.72,4955.82
OL005254,O001204,C0044,2023-09-30,P0034,PPE,27,15246.41,12984.55
OL005255,O001205,C0044,2025-05-06,P0044,Lubricants,28,13264.69,11045.96
OL005256,O001205,C0044,2025-05-06,P0050,Pumps,29,19552.01,14034.9
OL005257,O001205,C0044,2025-05-06,P0015,Belts,33,15688.35,11452.23
OL005258,O001205,C0044,2025-05-06,P0077,Fasteners,28,7124.32,5764.47
OL005259,O001205,C0044,2025-05-06,P0024,Valves,7,1150.11,919.69
OL005260,O001205,C0044,2025-05-06,P0059,Bearings,25,20877.92,16532.72
OL005261,O001206,C0044,2024-05-10,P0048,Valves,24,11286.15,8896.27
OL005262,O001207,C0044,2024-03-23,P0037,PPE,20,6051.03,4851.74
OL005263,O001207,C0044,2024-03-23,P0006,Valves,25,4988.06,3966.24
OL005264,O001207,C0044,2024-03-23,P0022,Pumps,14,710.1,489.76
OL005265,O001207,C0044,2024-03-23,P0018,Hydraulics,8,887.0,699.48
OL005266,O001207,C0044,2024-03-23,P0028,Lubricants,7,4420.98,3736.51
OL005267,O001207,C0044,2024-03-23,P0080,Fasteners,7,2578.83,2116.95
OL005268,O001207,C0044,2024-03-23,P0049,Lubricants,15,2186.86,1750.89
OL005269,O001207,C0044,2024-03-23,P0009,Lubricants,35,23679.38,19856.54
OL005270,O001208,C0044,2025-06-17,P0062,Bearings,25,12696.27,9737.08
OL005271,O001208,C0044,2025-06-17,P0004,Pumps,38,18389.6,14406.28
OL005272,O001208,C0044,2025-06-17,P0033,Lubricants,2,467.97,360.22
OL005273,O001208,C0044,2025-06-17,P0050,Pumps,15,788.12,649.68
OL005274,O001208,C0044,2025-06-17,P0041,Belts,15,6951.87,5278.76
OL005275,O001209,C0044,2024-05-28,P0030,Valves,11,5061.88,4396.09
OL005276,O001209,C0044,2024-05-28,P0011,Belts,22,12288.4,10125.25
OL005277,O001209,C0044,2024-05-28,P0045,Lubricants,3,2465.0,2144.61
OL005278,O001209,C0044,2024-05-28,P0074,Fasteners,10,5421.58,4682.12
OL005279,O001209,C0044,2024-05-28,P0024,Valves,29,5648.85,4390.78
OL005280,O001209,C0044,2024-05-28,P0019,Belts,18,8241.16,6397.46
OL005281,O001209,C0044,2024-05-28,P0015,Belts,2,248.76,213.23
OL005282,O001210,C0044,2025-05-17,P0062,Bearings,22,13762.61,10663.77
OL005283,O001211,C0044,2026-01-18,P0074,Fasteners,29,16838.55,14626.37
OL005284,O001211,C0044,2026-01-18,P0062,Bearings,11,9244.18,7885.61
OL005285,O001211,C0044,2026-01-18,P0037,PPE,32,4979.3,4103.78
OL005286,O001211,C0044,2026-01-18,P0075,Pumps,27,19492.6,13302.36
OL005287,O001211,C0044,2026-01-18,P0079,Hydraulics,23,11253.12,9689.12
OL005288,O001212,C0045,2023-09-13,P0056,Pumps,5,2343.19,1765.9
OL005289,O001213,C0045,2024-11-19,P0032,PPE,24,18189.18,14374.43
